Timestamp,AAPL,GOOGL,MSFT,NVDA
2024-01-31 13:00:00,185.2529,141.0389,401.0096,61.3608
2024-01-31 13:30:00,185.2728,141.4679,400.6683,61.4932
2024-01-31 14:00:00,184.7653,141.0863,399.0669,61.5618
2024-01-31 14:30:00,185.0639,141.1287,400.5042,61.9057
2024-01-31 15:00:00,184.6161,140.4005,398.306,61.6977
2024-01-31 15:30:00,183.4617,139.6823,395.3172,61.4857
2024-01-31 16:00:00,184.6658,139.9915,394.8696,61.6537
2024-01-31 16:30:00,183.9991,140.0115,394.8497,61.5747
2024-01-31 17:00:00,184.2976,140.0514,394.3921,61.4378
2024-01-31 17:30:00,184.1981,140.191,394.7552,61.4917
2024-01-31 18:00:00,184.3772,140.3706,395.72,61.6337
2024-01-31 18:30:00,184.4767,140.3706,396.0631,61.6357
2024-01-31 19:00:00,184.4469,140.3207,396.1626,61.7147
2024-01-31 19:30:00,184.7753,140.3706,396.3513,61.7997
2024-02-01 09:00:00,183.203,141.6873,399.7333,62.0886
2024-02-01 09:30:00,184.5962,142.0963,403.8213,61.8535
2024-02-01 10:00:00,185.1982,141.4878,404.4399,62.2935
2024-02-01 10:30:00,184.4674,141.7871,401.5138,61.9631
2024-02-01 11:00:00,184.4917,141.2285,401.7425,61.8972
2024-02-01 11:30:00,184.7773,141.0888,401.5933,62.1356
2024-02-01 12:00:00,184.9843,140.7995,400.9965,62.3915
2024-02-01 12:30:00,185.2131,141.2235,401.832,62.5303
2024-02-01 13:00:00,184.825,140.8594,401.7126,62.6625
2024-02-01 13:30:00,184.8897,140.595,401.5038,62.7449
2024-02-01 14:00:00,185.0688,140.9242,402.0235,62.8064
2024-02-01 14:30:00,185.5664,141.413,402.4308,62.9314
2024-02-01 15:00:00,185.7505,141.2644,401.7026,63.0789
2024-02-01 15:30:00,185.9794,140.8195,401.6331,63.0194
2024-02-01 16:00:00,187.5815,141.3581,403.2643,63.5842
2024-02-01 16:30:00,183.81,140.9292,404.4081,63.8292
2024-02-01 17:00:00,183.1234,141.2883,405.0148,63.8472
2024-02-01 17:30:00,179.73,140.9591,404.4429,63.8972
2024-02-01 18:00:00,179.9191,141.1885,404.8358,63.9361
2024-02-01 18:30:00,180.0036,141.4778,404.9651,64.0221
2024-02-01 19:00:00,180.2674,141.2983,404.5374,64.0241
2024-02-01 19:30:00,180.5659,141.4479,404.7164,64.0741
2024-02-02 09:00:00,179.0035,138.8743,401.7226,63.9661
2024-02-02 09:30:00,181.5909,137.6374,405.4724,65.179
2024-02-02 10:00:00,182.4218,138.0514,405.882,65.0519
2024-02-02 10:30:00,184.7604,139.0339,405.8454,65.1523
2024-02-02 11:00:00,186.0888,139.2534,405.7807,65.3762
2024-02-02 11:30:00,185.4221,140.211,407.6223,65.9526
2024-02-02 12:00:00,186.1096,140.5003,408.9635,66.5555
2024-02-02 12:30:00,184.3723,140.1511,409.436,66.2676
2024-02-02 13:00:00,185.1286,140.0414,409.3912,65.9671
2024-02-02 13:30:00,185.0091,140.4105,409.7244,66.1031
2024-02-02 14:00:00,185.1733,141.024,409.4907,66.1336
2024-02-02 14:30:00,186.0692,141.4379,409.3017,66.0616
2024-02-02 15:00:00,185.8202,141.7073,408.8939,66.0721
2024-02-02 15:30:00,184.9345,142.0165,408.9038,66.1336
2024-02-02 16:00:00,184.6161,142.1063,408.9436,66.1206
2024-02-02 16:30:00,184.3872,141.8669,408.506,66.0226
2024-02-02 17:00:00,184.3175,142.0265,409.0133,66.2036
2024-02-02 17:30:00,184.4668,142.206,409.4111,66.4435
2024-02-02 18:00:00,184.5265,142.1462,409.3216,66.4035
2024-02-02 18:30:00,184.3474,141.9766,408.884,66.3815
2024-02-02 19:00:00,184.2081,141.9965,408.9635,66.2866
2024-02-02 19:30:00,184.2479,141.9467,408.9337,66.1836
2024-02-05 09:00:00,187.2133,142.5452,407.4517,68.2251
2024-02-05 09:30:00,185.6709,144.4853,406.1338,69.2838
2024-02-05 10:00:00,185.7903,144.0714,404.4351,68.1428
2024-02-05 10:30:00,185.9844,143.3628,402.4166,67.9831
2024-02-05 11:00:00,186.3376,142.9542,401.9215,68.1221
2024-02-05 11:30:00,187.069,143.2434,404.0998,68.7579
2024-02-05 12:00:00,187.5119,143.0539,404.0898,68.9439
2024-02-05 12:30:00,188.1438,143.6774,403.6422,68.7115
2024-02-05 13:00:00,187.6214,143.4679,402.9261,68.8654
2024-02-05 13:30:00,187.8005,143.0739,403.0355,68.8369
2024-02-05 14:00:00,187.5467,143.3332,402.936,68.9334
2024-02-05 14:30:00,187.5997,143.7123,403.5428,69.0719
2024-02-05 15:00:00,187.4323,143.3432,403.2742,68.743
2024-02-05 15:30:00,186.7456,143.2634,403.4035,69.3008
2024-02-05 16:00:00,186.9148,143.3631,403.4632,69.2828
2024-02-05 16:30:00,186.8352,143.2634,403.4533,69.6402
2024-02-05 17:00:00,186.7805,143.3731,404.1197,69.5248
2024-02-05 17:30:00,186.7655,143.423,404.2191,69.6762
2024-02-05 18:00:00,186.8053,143.5028,404.249,69.8637
2024-02-05 18:30:00,186.7009,143.3232,403.9953,69.8627
2024-02-05 19:00:00,186.7755,143.5826,404.1296,69.9202
2024-02-05 19:30:00,186.8352,143.5427,404.0749,70.1826
2024-02-06 09:00:00,185.9694,144.2509,403.692,69.6097
2024-02-06 09:30:00,187.0413,143.9417,402.8565,68.2911
2024-02-06 10:00:00,187.0143,143.5961,402.4089,67.9163
2024-02-06 10:30:00,186.8103,143.8619,402.5481,67.8612
2024-02-06 11:00:00,187.895,144.1761,401.9613,67.9469
2024-02-06 11:30:00,187.895,143.7621,401.7624,67.2413
2024-02-06 12:00:00,187.9199,143.6325,401.9613,66.8256
2024-02-06 12:30:00,187.6114,143.2035,401.4541,66.5485
2024-02-06 13:00:00,187.9696,143.4729,402.1602,66.9161
2024-02-06 13:30:00,187.8552,143.3731,402.6153,67.5912
2024-02-06 14:00:00,187.5303,143.0739,401.3048,67.5143
2024-02-06 14:30:00,187.6513,143.2933,401.643,67.9746
2024-02-06 15:00:00,187.4372,143.408,402.2622,68.1381
2024-02-06 15:30:00,188.3677,143.7821,403.2941,68.2021
2024-02-06 16:00:00,188.1786,143.3432,403.508,67.9654
2024-02-06 16:30:00,188.2582,143.3831,403.0504,67.7832
2024-02-06 17:00:00,188.4274,143.1936,403.1499,67.7527
2024-02-06 17:30:00,188.3378,143.3332,402.8167,67.5233
2024-02-06 18:00:00,188.6563,143.4828,402.8067,67.5932
2024-02-06 18:30:00,188.7807,143.5626,402.5282,67.4353
2024-02-06 19:00:00,188.6712,143.5726,402.6526,67.4163
2024-02-06 19:30:00,189.0543,143.6025,402.5183,67.3333
2024-02-07 09:00:00,189.6713,144.4006,405.3828,68.2951
2024-02-07 09:30:00,188.0841,143.8619,406.9643,68.7449
2024-02-07 10:00:00,189.4434,144.8943,409.7294,69.2608
2024-02-07 10:30:00,188.7359,144.2759,409.0232,68.8529
2024-02-07 11:00:00,188.1537,144.2759,409.242,68.8359
2024-02-07 11:30:00,188.2134,144.6898,409.4907,69.2216
2024-02-07 12:00:00,188.0741,144.7297,409.615,69.1387
2024-02-07 12:30:00,188.0755,144.5153,409.7891,69.2968
2024-02-07 13:00:00,188.1985,144.7746,410.356,69.4363
2024-02-07 13:30:00,188.278,144.7746,410.8553,69.5078
2024-02-07 14:00:00,188.0526,144.9243,410.3709,69.3838
2024-02-07 14:30:00,188.3378,144.8993,410.7041,69.7972
2024-02-07 15:00:00,188.2533,145.0988,410.8036,70.1586
2024-02-07 15:30:00,188.4871,145.1886,411.838,70.1056
2024-02-07 16:00:00,188.4075,144.9791,411.9673,70.5645
2024-02-07 16:30:00,188.4573,144.7896,412.0071,70.5425
2024-02-07 17:00:00,188.4622,144.8295,412.3503,70.8824
2024-02-07 17:30:00,188.3876,144.7796,412.4746,70.5985
2024-02-07 18:00:00,188.3975,144.6499,411.9375,70.3124
2024-02-07 18:30:00,188.4174,144.8195,412.216,70.406
2024-02-07 19:00:00,188.3478,144.8494,411.9773,70.4585
2024-02-07 19:30:00,188.4772,144.8394,412.0767,70.5255
2024-02-08 09:00:00,188.3378,145.3582,411.8679,70.0366
2024-02-08 09:30:00,188.0293,145.009,411.7386,70.2516
2024-02-08 10:00:00,186.8814,145.4978,411.4551,69.8367
2024-02-08 10:30:00,187.1984,145.7544,412.3343,70.4535
2024-02-08 11:00:00,187.089,145.4779,410.4854,70.3509
2024-02-08 11:30:00,187.482,145.4629,411.1617,70.2896
2024-02-08 12:00:00,187.7806,145.6774,410.9926,70.2477
2024-02-08 12:30:00,187.1686,145.3781,411.0672,69.9958
2024-02-08 13:00:00,187.3129,145.4479,411.5894,70.4235
2024-02-08 13:30:00,187.2233,145.1038,411.3386,70.3662
2024-02-08 14:00:00,187.1039,145.024,410.6295,69.9447
2024-02-08 14:30:00,187.263,145.3547,411.2313,69.9828
2024-02-08 15:00:00,187.4223,145.5726,411.659,69.8827
2024-02-08 15:30:00,187.4223,145.5776,411.9275,69.6227
2024-02-08 16:00:00,187.2432,145.3482,411.8281,69.6007
2024-02-08 16:30:00,187.2332,145.438,411.7982,69.6077
2024-02-08 17:00:00,187.2432,145.5377,411.8785,69.7667
2024-02-08 17:30:00,187.2332,145.5377,411.7833,69.7672
2024-02-08 18:00:00,187.2233,145.4479,411.649,69.7026
2024-02-08 18:30:00,187.283,145.7871,411.8579,69.7307
2024-02-08 19:00:00,187.2731,145.6275,411.8281,69.7547
2024-02-08 19:30:00,187.283,145.5477,411.7783,69.7227
2024-02-09 09:00:00,187.9893,146.3258,413.0913,70.4875
2024-02-09 09:30:00,187.9893,146.9342,415.1054,70.7085
2024-02-09 10:00:00,187.81,147.3233,416.5924,71.0994
2024-02-09 10:30:00,187.9955,148.1213,416.6421,71.5117
2024-02-09 11:00:00,188.9018,148.1512,417.53,71.4168
2024-02-09 11:30:00,189.0853,148.3507,417.2704,71.5429
2024-02-09 12:00:00,188.6569,148.6151,417.1494,71.6187
2024-02-09 12:30:00,188.9635,148.8096,417.5074,71.7012
2024-02-09 13:00:00,188.7865,148.7896,417.3234,71.7527
2024-02-09 13:30:00,188.3978,148.5303,417.2538,71.9645
2024-02-09 14:00:00,188.1687,148.4205,417.8456,71.9381
2024-02-09 14:30:00,188.2623,148.7923,417.893,71.9422
2024-02-09 15:00:00,188.1288,148.64,418.0346,71.9162
2024-02-09 15:30:00,188.1487,148.66,418.333,72.1131
2024-02-09 16:00:00,188.0092,148.6697,418.8104,72.1171
2024-02-09 16:30:00,187.9395,148.64,418.507,72.1706
2024-02-09 17:00:00,187.9694,148.6699,418.6015,72.1541
2024-02-09 17:30:00,187.9943,148.63,418.4871,72.0871
2024-02-09 18:00:00,187.8996,148.63,418.5916,72.0821
2024-02-09 18:30:00,187.9295,148.5502,418.4225,72.1011
2024-02-09 19:00:00,187.9196,148.5502,418.5021,72.1621
2024-02-09 19:30:00,187.8498,148.5303,418.8303,72.0971
2024-02-12 09:00:00,187.7303,148.1313,418.2435,72.551
2024-02-12 09:30:00,187.3068,147.9617,414.8915,72.721
2024-02-12 10:00:00,186.7922,147.7123,415.3477,73.1183
2024-02-12 10:30:00,187.1125,148.1263,416.8207,74.0816
2024-02-12 11:00:00,187.3118,148.3258,416.5466,74.0296
2024-02-12 11:30:00,187.3267,148.5802,416.9266,73.9097
2024-02-12 12:00:00,187.1872,148.2959,416.3885,73.5722
2024-02-12 12:30:00,187.4812,148.4944,416.8709,73.6432
2024-02-12 13:00:00,187.2968,148.231,416.0254,72.714
2024-02-12 13:30:00,187.3118,148.1013,414.991,72.345
2024-02-12 14:00:00,186.7737,147.8819,413.9715,72.1376
2024-02-12 14:30:00,186.3154,147.2235,412.7431,72.0571
2024-02-12 15:00:00,186.4349,147.5028,413.4692,72.522
2024-02-12 15:30:00,186.5047,147.2036,413.0216,72.2741
2024-02-12 16:00:00,185.9168,146.9841,412.2558,71.8852
2024-02-12 16:30:00,186.3253,147.044,412.6089,71.9921
2024-02-12 17:00:00,186.156,147.034,412.2956,71.9422
2024-02-12 17:30:00,186.156,146.9342,412.3652,71.9322
2024-02-12 18:00:00,186.0762,146.9342,412.3552,71.8472
2024-02-12 18:30:00,186.2357,147.1338,412.5939,72.0171
2024-02-12 19:00:00,186.0264,147.0839,412.5243,71.8952
2024-02-12 19:30:00,186.0563,147.0839,412.4746,71.9921
2024-02-13 09:00:00,185.1297,144.5701,402.5084,70.3945
2024-02-13 09:30:00,184.492,145.6275,405.3828,71.0039
2024-02-13 10:00:00,184.8017,145.8769,406.7157,72.407
2024-02-13 10:30:00,185.1795,145.6574,406.0691,72.646
2024-02-13 11:00:00,184.9404,145.5178,406.7057,73.0719
2024-02-13 11:30:00,184.7411,144.9642,405.7011,72.567
2024-02-13 12:00:00,184.8058,144.7397,405.0546,72.3421
2024-02-13 12:30:00,184.492,144.6499,404.7065,72.0061
2024-02-13 13:00:00,184.6265,144.4853,405.2635,72.3151
2024-02-13 13:30:00,184.3326,144.3507,404.1793,72.3491
2024-02-13 14:00:00,183.6201,144.206,403.1647,72.0791
2024-02-13 14:30:00,183.1964,143.5826,402.9659,71.9107
2024-02-13 15:00:00,183.067,143.7422,403.1549,71.5978
2024-02-13 15:30:00,184.3624,144.7696,404.3683,72.1721
2024-02-13 16:00:00,184.4821,144.8993,405.5022,72.3621
2024-02-13 16:30:00,184.6514,144.8594,406.1388,72.582
2024-02-13 17:00:00,184.5418,144.8694,406.2084,72.3221
2024-02-13 17:30:00,184.6813,144.8893,405.8105,72.415
2024-02-13 18:00:00,184.5916,144.9392,405.6315,72.3471
2024-02-13 18:30:00,184.5518,144.7896,405.5917,72.3421
2024-02-13 19:00:00,184.482,144.7796,405.7111,72.3131
2024-02-13 19:30:00,184.482,144.8494,406.3228,72.461
2024-02-14 09:00:00,184.6315,145.7572,406.6534,73.2108
2024-02-14 09:30:00,183.3561,145.2385,403.8733,74.0096
2024-02-14 10:00:00,183.1369,144.9292,405.4477,74.0916
2024-02-14 10:30:00,182.5192,144.3607,404.3217,73.0529
2024-02-14 11:00:00,182.828,144.6799,405.2584,72.502
2024-02-14 11:30:00,182.3348,144.0215,403.973,72.5104
2024-02-14 12:00:00,182.1405,144.4305,405.6769,72.8486
2024-02-14 12:30:00,182.0558,144.4853,405.6171,72.8429
2024-02-14 13:00:00,181.9113,144.4804,405.2783,72.8739
2024-02-14 13:30:00,182.29,144.7596,405.8078,72.9569
2024-02-14 14:00:00,182.4892,144.63,405.3679,73.074
2024-02-14 14:30:00,182.2577,144.7297,405.8463,73.1759
2024-02-14 15:00:00,182.8629,145.2375,406.8129,73.3805
2024-02-14 15:30:00,183.3561,145.4978,407.7495,73.8367
2024-02-14 16:00:00,182.4793,145.5976,408.1481,73.7217
2024-02-14 16:30:00,181.9811,142.9641,409.6328,73.6927
2024-02-14 17:00:00,182.3896,142.9941,409.304,73.7517
2024-02-14 17:30:00,182.6885,142.6449,408.9453,73.6542
2024-02-14 18:00:00,182.6188,142.9442,409.0449,73.7797
2024-02-14 18:30:00,182.4693,143.1337,409.02,73.7637
2024-02-14 19:00:00,182.549,143.0938,408.8706,73.7852
2024-02-14 19:30:00,182.4793,143.1237,408.8955,73.7817
2024-02-15 09:00:00,182.8081,142.7646,406.8079,73.8317
2024-02-15 09:30:00,181.4231,141.3182,404.2918,72.4853
2024-02-15 10:00:00,181.2238,141.3482,403.3948,73.0519
2024-02-15 10:30:00,181.3783,141.5576,404.6007,73.3178
2024-02-15 11:00:00,181.3334,141.2334,403.5246,73.1029
2024-02-15 11:30:00,181.0843,141.0688,403.2157,73.0019
2024-02-15 12:00:00,181.3683,141.9435,404.3716,73.1289
2024-02-15 12:30:00,181.1341,141.822,403.9331,73.0471
2024-02-15 13:00:00,181.3932,142.166,404.5858,73.2858
2024-02-15 13:30:00,181.4629,141.9766,404.4214,73.006
2024-02-15 14:00:00,181.3224,141.6374,404.2918,73.1908
2024-02-15 14:30:00,181.693,141.817,404.2963,73.0079
2024-02-15 15:00:00,181.7221,141.9766,404.9395,72.8349
2024-02-15 15:30:00,183.2863,142.4454,405.2086,72.639
2024-02-15 16:00:00,184.6016,141.9467,404.6605,72.9949
2024-02-15 16:30:00,184.5219,142.0165,404.81,72.9839
2024-02-15 17:00:00,183.8344,142.0065,404.541,72.8219
2024-02-15 17:30:00,183.655,142.1362,404.516,72.9519
2024-02-15 18:00:00,183.5853,142.0464,404.7502,72.9709
2024-02-15 18:30:00,183.9141,142.2459,404.7502,73.0519
2024-02-15 19:00:00,183.8543,142.1063,404.6306,73.1519
2024-02-15 19:30:00,183.9639,142.1661,404.7502,73.2158
2024-02-16 09:00:00,182.7981,142.6349,406.4243,74.1056
2024-02-16 09:30:00,181.6423,140.9491,403.2456,72.9668
2024-02-16 10:00:00,181.8864,140.4753,403.3054,73.2178
2024-02-16 10:30:00,182.3995,140.6449,404.2221,73.2493
2024-02-16 11:00:00,182.4892,141.1237,404.3027,73.8217
2024-02-16 11:30:00,182.4394,141.0177,404.5509,73.8567
2024-02-16 12:00:00,182.2801,140.9242,404.6306,73.8857
2024-02-16 12:30:00,182.0807,140.264,404.2913,73.7987
2024-02-16 13:00:00,181.991,140.1262,403.689,73.2513
2024-02-16 13:30:00,182.2373,140.7297,404.8955,73.7422
2024-02-16 14:00:00,182.4823,140.7895,405.8065,73.7696
2024-02-16 14:30:00,181.5426,140.1113,403.3731,73.3818
2024-02-16 15:00:00,181.5985,140.4542,402.9965,73.3378
2024-02-16 15:30:00,181.6323,140.1511,402.6278,72.5825
2024-02-16 16:00:00,181.4679,139.931,402.4683,72.512
2024-02-16 16:30:00,181.4729,140.1112,402.3288,72.547
2024-02-16 17:00:00,181.453,140.1312,402.3388,72.582
2024-02-16 17:30:00,181.4231,140.0514,402.0947,72.68
2024-02-16 18:00:00,181.4629,140.0713,401.9695,72.6756
2024-02-16 18:30:00,181.3932,140.0514,402.0698,72.702
2024-02-16 19:00:00,181.4032,140.0015,401.9004,72.7265
2024-02-16 19:30:00,181.3035,140.0015,401.9203,72.692
2024-02-20 09:00:00,181.0644,139.2733,401.7409,71.8992
2024-02-20 09:30:00,180.1826,140.211,398.333,69.1239
2024-02-20 10:00:00,179.8089,140.2708,397.8049,68.3485
2024-02-20 10:30:00,180.0829,141.3781,399.1302,68.9099
2024-02-20 11:00:00,180.4715,141.3602,400.4356,68.626
2024-02-20 11:30:00,180.4317,140.4604,398.3928,68.0831
2024-02-20 12:00:00,180.0929,140.3905,397.6355,68.2831
2024-02-20 12:30:00,180.1029,140.7134,398.1636,68.1567
2024-02-20 13:00:00,179.8588,140.5239,398.2434,68.2596
2024-02-20 13:30:00,180.0782,140.8494,399.1641,68.7113
2024-02-20 14:00:00,180.0381,140.6948,399.5686,68.6162
2024-02-20 14:30:00,180.2473,140.8045,400.1566,69.1419
2024-02-20 15:00:00,180.7283,140.7895,400.2369,69.1684
2024-02-20 15:30:00,180.9647,140.7496,401.5018,69.4398
2024-02-20 16:00:00,180.8452,141.0489,400.6747,68.8809
2024-02-20 16:30:00,181.0395,134.8001,400.5252,68.3281
2024-02-20 17:00:00,181.0843,140.8494,400.0469,68.2311
2024-02-20 17:30:00,180.895,140.8993,399.9872,68.1931
2024-02-20 18:00:00,181.0843,140.9491,400.0768,68.3629
2024-02-20 18:30:00,181.0445,140.8494,399.743,68.438
2024-02-20 19:00:00,181.1441,140.8095,400.1665,68.2601
2024-02-20 19:30:00,181.0843,140.6499,399.9274,68.0861
2024-02-21 09:00:00,181.4331,141.0389,398.5822,67.9971
2024-02-21 09:30:00,181.8814,140.6998,397.3964,68.1221
2024-02-21 10:00:00,181.9014,140.8693,397.9942,67.8952
2024-02-21 10:30:00,181.5028,141.0888,398.3729,67.9868
2024-02-21 11:00:00,181.4978,141.8669,398.3928,68.0541
2024-02-21 11:30:00,181.4629,141.8968,398.6021,67.9621
2024-02-21 12:00:00,180.7356,141.6873,397.8747,67.1136
2024-02-21 12:30:00,180.8849,141.8868,398.1636,67.3543
2024-02-21 13:00:00,180.7655,142.0364,397.6206,66.9944
2024-02-21 13:30:00,180.6394,141.7821,397.6056,67.0214
2024-02-21 14:00:00,180.2972,141.6574,397.1871,66.8039
2024-02-21 14:30:00,180.3669,141.428,397.3466,66.757
2024-02-21 15:00:00,180.5512,141.5876,397.1672,66.8529
2024-02-21 15:30:00,181.6622,142.1861,400.7544,67.4683
2024-02-21 16:00:00,181.732,142.4753,401.3224,70.9824
2024-02-21 16:30:00,181.9313,143.3931,401.3722,74.2826
2024-02-21 17:00:00,181.6523,143.6424,401.6014,72.582
2024-02-21 17:30:00,181.6921,143.6424,401.8705,72.582
2024-02-21 18:00:00,182.1106,143.7023,401.721,72.497
2024-02-21 18:30:00,181.8117,143.4928,402.0598,73.0679
2024-02-21 19:00:00,182.0907,143.553,403.4648,73.2328
2024-02-21 19:30:00,182.2999,143.6823,403.415,73.5768
2024-02-22 09:00:00,182.8679,144.5602,408.7161,74.9844
2024-02-22 09:30:00,182.4693,144.2459,409.4236,77.0809
2024-02-22 10:00:00,182.3946,144.0015,410.1012,77.7302
2024-02-22 10:30:00,182.2003,143.0046,408.1481,77.7062
2024-02-22 11:00:00,182.3746,143.1586,408.3076,77.6267
2024-02-22 11:30:00,182.29,142.8095,407.5503,77.5943
2024-02-22 12:00:00,182.3996,143.4429,408.0983,77.449
2024-02-22 12:30:00,182.9575,143.3931,408.2577,77.5228
2024-02-22 13:00:00,183.376,143.2534,408.751,77.3778
2024-02-22 13:30:00,183.5529,143.2933,409.1994,77.7447
2024-02-22 14:00:00,184.2728,143.4579,410.141,77.8842
2024-02-22 14:30:00,183.8792,143.221,409.3837,77.836
2024-02-22 15:00:00,183.8941,143.5227,409.9796,78.1536
2024-02-22 15:30:00,183.6949,143.6923,410.1709,78.4455
2024-02-22 16:00:00,183.3362,143.4721,409.314,78.7385
2024-02-22 16:30:00,183.5354,143.413,410.3254,78.9794
2024-02-22 17:00:00,183.381,143.2434,409.7474,79.0414
2024-02-22 17:30:00,183.3362,143.4429,409.8423,79.4653
2024-02-22 18:00:00,183.5554,143.403,410.0414,79.9152
2024-02-22 18:30:00,183.5554,143.3432,410.3104,79.8872
2024-02-22 19:00:00,183.4358,143.2933,410.166,79.8312
2024-02-22 19:30:00,183.3362,143.4429,410.2257,79.8752
2024-02-23 09:00:00,184.3326,143.2534,414.1767,80.771
2024-02-23 09:30:00,183.2066,144.0315,412.7916,80.68
2024-02-23 10:00:00,182.6387,143.6943,411.5161,79.6802
2024-02-23 10:30:00,182.7284,143.4479,410.0015,78.6655
2024-02-23 11:00:00,182.3986,143.1586,409.2741,79.1084
2024-02-23 11:30:00,182.2601,143.5726,408.7859,80.0052
2024-02-23 12:00:00,181.9014,143.6624,408.0086,79.5881
2024-02-23 12:30:00,182.1431,143.5128,408.3275,80.0961
2024-02-23 13:00:00,182.2949,143.6325,408.6563,80.0411
2024-02-23 13:30:00,182.0658,143.7023,408.9254,79.8166
2024-02-23 14:00:00,181.8117,143.1836,408.4172,79.6572
2024-02-23 14:30:00,181.9562,143.4629,409.0848,79.7762
2024-02-23 15:00:00,181.9263,143.3931,408.6663,78.8045
2024-02-23 15:30:00,181.8615,143.5926,408.8656,78.8254
2024-02-23 16:00:00,181.8416,143.5028,408.6762,78.9634
2024-02-23 16:30:00,181.9113,143.6028,408.3773,78.9874
2024-02-23 17:00:00,181.8515,143.5826,408.6214,78.9744
2024-02-23 17:30:00,181.6921,143.5926,408.7609,78.8904
2024-02-23 18:00:00,181.6622,143.5028,408.4471,78.8504
2024-02-23 18:30:00,181.6722,143.5128,408.4271,78.6305
2024-02-23 19:00:00,181.6024,143.5028,408.4471,78.5325
2024-02-23 19:30:00,181.5825,143.5427,408.3474,78.6705
2024-02-26 09:00:00,181.6124,141.7571,409.8919,79.6802
2024-02-26 09:30:00,180.8601,139.7771,407.2314,79.0879
2024-02-26 10:00:00,180.947,139.6773,407.9688,79.8062
2024-02-26 10:30:00,180.5861,138.8943,407.9987,79.7447
2024-02-26 11:00:00,180.2872,138.4005,406.9424,79.9342
2024-02-26 11:30:00,180.5512,138.4354,407.5801,79.7837
2024-02-26 12:00:00,180.3171,137.9616,407.8492,80.0886
2024-02-26 12:30:00,180.1527,137.5376,407.2739,80.0431
2024-02-26 13:00:00,180.332,137.6125,407.4307,79.8423
2024-02-26 13:30:00,180.7355,138.0424,407.9488,79.5283
2024-02-26 14:00:00,181.0564,138.3456,407.7843,79.4913
2024-02-26 14:30:00,180.8352,137.8169,407.2912,79.2094
2024-02-26 15:00:00,180.7256,137.8568,406.5338,79.1604
2024-02-26 15:30:00,180.4865,137.1785,406.0356,79.0715
2024-02-26 16:00:00,180.4367,137.2883,405.825,78.9594
2024-02-26 16:30:00,180.4367,137.3182,405.4618,78.791
2024-02-26 17:00:00,180.4068,137.3681,405.4776,78.5855
2024-02-26 17:30:00,180.4267,137.378,405.5374,78.734
2024-02-26 18:00:00,180.4217,137.378,405.6271,78.798
2024-02-26 18:30:00,180.4367,137.5775,405.7068,78.9204
2024-02-26 19:00:00,180.4068,137.4977,405.4079,78.7825
2024-02-26 19:30:00,180.357,137.5676,405.7566,78.9314
2024-02-27 09:00:00,180.4566,137.6573,406.5438,79.3613
2024-02-27 09:30:00,180.2772,137.5376,404.7502,78.2802
2024-02-27 10:00:00,180.5164,137.7771,405.1189,78.5995
2024-02-27 10:30:00,180.4267,137.817,405.1508,78.9129
2024-02-27 11:00:00,180.2103,137.6873,403.8385,78.5905
2024-02-27 11:30:00,180.1676,137.5775,404.1424,79.0732
2024-02-27 12:00:00,180.0381,137.2982,403.4548,79.1534
2024-02-27 12:30:00,179.5299,137.1336,402.7274,78.8434
2024-02-27 13:00:00,179.4158,137.4999,403.1439,79.1481
2024-02-27 13:30:00,179.8088,137.797,404.6406,79.1404
2024-02-27 14:00:00,181.9412,138.3126,405.7666,79.1024
2024-02-27 14:30:00,182.285,138.6698,405.8974,79.0394
2024-02-27 15:00:00,181.9462,138.4813,405.4679,79.0834
2024-02-27 15:30:00,181.9711,138.5451,406.1054,78.6805
2024-02-27 16:00:00,182.564,138.3955,406.3445,78.7205
2024-02-27 16:30:00,182.2501,138.3456,406.205,78.7955
2024-02-27 17:00:00,182.3099,138.3656,406.1751,78.7795
2024-02-27 17:30:00,182.4045,138.3855,405.9211,78.7135
2024-02-27 18:00:00,182.4095,138.4753,406.0556,78.6565
2024-02-27 18:30:00,182.2003,138.4374,405.8862,78.5025
2024-02-27 19:00:00,182.3597,138.4554,405.7716,78.5455
2024-02-27 19:30:00,182.3996,138.5252,405.7068,78.5305
2024-02-28 09:00:00,181.9113,137.5177,406.9325,77.6008
2024-02-28 09:30:00,180.6439,135.9516,403.987,77.4918
2024-02-28 10:00:00,180.5064,135.8867,405.4378,77.3168
2024-02-28 10:30:00,180.646,135.8119,405.5673,77.5628
2024-02-28 11:00:00,180.9463,135.6972,406.1652,78.2095
2024-02-28 11:30:00,180.5861,135.6374,405.8762,78.6585
2024-02-28 12:00:00,180.0491,135.5985,405.2584,78.3826
2024-02-28 12:30:00,179.5654,135.5928,405.1388,78.3586
2024-02-28 13:00:00,179.9506,135.6723,405.7367,78.3961
2024-02-28 13:30:00,180.2274,135.6681,406.1552,78.3471
2024-02-28 14:00:00,179.9683,135.2633,405.368,78.1706
2024-02-28 14:30:00,180.0679,135.6225,405.7068,78.139
2024-02-28 15:00:00,180.1826,135.8723,406.4536,78.1956
2024-02-28 15:30:00,180.7655,136.0414,406.2947,77.6597
2024-02-28 16:00:00,180.5413,135.7421,404.1935,77.3573
2024-02-28 16:30:00,180.5263,135.5626,403.7837,77.1709
2024-02-28 17:00:00,180.4964,135.4628,404.252,77.3228
2024-02-28 17:30:00,180.4964,135.5227,404.0527,77.3658
